t,spoilf_Bakery and Bread,spoilf_Fresh Produce,spoilf_Seafood,spoilf_Meat and Poultry,spoilf_Dairy and Eggs,spoilf_Frozen Foods
1,0.6351195533051324,0.5167729845314358,0.49620105925654345,0.4775398858392417,0.7935128865961886,0.878034467369003
2,0.5054194831023939,0.6701207937849554,0.9475017775399657,0.4856531031800302,0.923813816475391,0.5297537929218824
3,0.5532829304477537,0.4570083816091474,0.4810411291473297,0.5536997712482287,0.4845986229556329,0.6990207545786977
4,0.37179411149078473,0.603103243643383,1.0089751139853669,0.8562254588141105,0.7414526577900735,0.8525385957261948
5,0.6302274970507412,0.3733723101954138,0.5424533941936985,0.7878718062695043,0.8225139331385204,0.5877722596843006
6,0.5584304099018326,0.43728413685245904,0.6513937534620426,0.4126332262101487,0.5621386014510583,0.7331426763178976
7,0.5334967448170614,0.4843806260432987,0.6443079704536478,0.8947572808541281,0.5461629811577253,1.0024856116018332
8,0.6022385618023546,0.4162708283797613,0.7175883837349895,0.6206803912082048,0.9124861800322136,0.4613600291987044
9,0.5515419400773213,0.77968014759558,0.5257668288572971,0.688048182323994,0.7242808908082023,0.6123777011497537
10,0.44512226017101836,0.3764046969316521,1.101693555232479,0.45879799073145827,0.7031530285375801,0.5047039714664907
11,0.3656545819354873,0.4147011028823052,0.8156445425489147,0.5358525207794658,0.6034707492414695,0.8385717898947534
12,0.4565672262861375,0.3905743147246199,0.612655521924376,0.41893066153026526,0.6714279354282403,1.0182374657515647
13,0.6422352403260279,0.7308921968143749,0.5798402891887575,0.5133473855333172,0.7085453867858363,0.855761372997004
14,0.5882899916205195,0.5794085147662636,0.7940838739025327,0.46598947070220487,0.6493761722299833,0.7956662144540714
15,0.5665284559224065,0.6065044576217586,0.7135657750834536,0.9212065228939212,0.6336929126022782,0.6018142252666512
16,0.794993996559494,0.45862119558417447,0.8010198817894006,0.9270076789439116,0.6026080718765406,0.8077238116908876
17,0.5966620833924489,1.0210185078534237,0.7813674840945475,0.594598007666691,0.8490262765022838,0.6560062783141559
18,0.6333835522972451,0.7170291601834383,0.9943966817180789,0.5041246834785683,0.8682347929158206,0.7907897013684784
19,0.5744574785054756,0.6210371517826683,0.6547208581931909,0.7698193300341896,0.5541063528314129,0.593037558956256
20,1.3751543843324956,0.7753845860370603,0.9158683790136,0.5105336056526947,0.5432253107932088,0.7946849377290724
21,0.8102308195806054,1.0409173277329598,0.6359796573861246,0.7076112895345156,0.6334950068228371,0.6335440664151233
22,0.510329559148207,0.5248175678617824,0.700798611810338,0.6511748272509386,0.5338856950572288,0.9025308107912033
23,0.4762822570453314,0.5901408264827184,0.7625834908603695,0.4832848943906504,0.4884742954852252,0.6011338976712339
24,0.6146867804526499,0.5626466763577013,0.46924027042214134,0.5297093651634778,0.7133194118866395,1.65536965136716
25,0.9041822154596838,0.3782968363428421,0.41768571656004216,0.7072483917538844,0.7819527336160367,0.7547032305872307
26,0.44751378476273795,0.3099457798507039,0.6396780120972777,0.6704757670737534,0.5553923162772779,0.5048719877009211
27,1.024734261247949,0.5982993663765118,0.842510076675285,0.514837712977599,1.184363484530224,0.7949812421533301
28,0.5645943069044228,0.3774929421077121,0.6649695477215545,0.786037985914181,0.9057234210890515,0.7621373221646313
29,0.6875224828241103,0.3870966842179006,0.7094104945197502,0.38774025622534786,0.7579400479329447,0.6818936914546555
30,0.5226224295263713,0.3905786057258872,0.7002346528945999,0.7877301315505172,0.8987364176680855,0.5711561359809976
31,0.5701733355852127,0.3810325481319774,0.3576500524678978,0.6518602541854233,0.7851553417174724,1.023170431753501
32,0.4734419167553965,0.5520025129156181,0.716992150369343,1.0818205545144348,0.40127979599327807,0.7097716976428908
33,0.6378785431909663,0.36450093199150607,0.41688298376469607,0.6897693100815646,0.520738563393768,0.6656192608022411
34,0.6009024819595719,0.3628810341144286,0.4965315702641375,0.6624916579216856,0.7833424499344315,0.8340006776318576
35,0.7109389539671471,0.4897996797436867,0.49718534012086046,1.3131733577042306,0.6230106583397776,0.9142796026027249
36,0.721923282348287,0.652874525057333,0.7479960206528549,0.580787344986189,0.9322705060915836,0.37485168757939363
37,0.6272314077958822,0.5848700543199018,0.892497157481105,0.5470368296428486,0.5856680965091965,0.7037105925885596
38,0.5825039930388132,0.5606489212217577,0.7121776705407099,0.6040170517131567,0.7866589881460023,0.6350424149467193
39,0.6971501880579636,0.4904488362564297,0.5128347704139293,0.8689091660583185,0.9001168490047334,0.6124396723758395
40,0.6639463447845446,0.6803135215011062,0.6044017457186276,1.0362817038643939,0.7579747531002349,0.6652326724666326
41,0.8948976338051036,0.4480556343552215,0.8899975563438475,1.1003136316033948,0.9891205123273088,0.9136682449580245
42,0.6317190052813781,0.7600082436087107,0.8576669329160483,1.0621309546796176,0.6166331978511457,0.7353511875597027
43,0.6536171710586964,0.5970996908863833,0.8912143914900653,0.5078173167111912,0.9366384875947064,0.47161723253867377
44,0.6337038898380956,0.6614110111760266,0.74193831626104,0.644844811246842,0.6564680787680411,0.615022647252255
45,0.7240363585881826,0.9510715263185504,1.0137053579789452,0.539664407834466,0.7027877931517912,1.3164692795467619
46,0.6118072825015103,0.3581395612228236,0.8034550875478097,0.6095808899732869,0.9953101241335093,0.8960083148863621
47,0.5726208741560188,0.9456548025189776,0.9901499906442671,0.9369162704822349,0.9078812476154723,0.9282029555638288
48,0.9542395661664097,0.5638166687828206,0.6183181202750028,0.5756672461110561,0.7651684580207969,0.7902648587352245
49,0.744696150146626,0.7012873721224422,0.7903937539573146,0.6352850445873384,0.6642378813591413,0.7010899853398374
50,0.9487550463028066,0.6653787149713963,0.5328179911937906,0.7814951658805697,0.7332074061099191,0.6579731785800165
51,0.4638516053278679,0.6808680674200961,0.6172941487549788,0.6580373916219416,0.834047105976338,0.9673992470142001
52,0.628745398459,0.5791025299742374,0.613360315937599,0.5838454947009062,0.9786686661687383,0.7675391810731297
53,0.6620838663986991,0.2625697821672458,0.5996099976167624,0.6730105022935395,0.6011770995608482,1.0542630728693019
54,0.4574610669146618,0.31239735059561113,0.45730741532266533,0.8638792361395461,0.5533756411002346,0.8446602695547386
55,0.6176390621484337,0.49078071220132263,0.5037548556626085,0.4596008217035055,0.8739253760283473,0.9302565259915552
56,0.5356509575775064,0.5765959395323661,1.0306273179700287,0.5757192954653322,0.5625719562855235,1.1004184059872488
57,0.7345745014009754,0.4827264714410509,0.6422059675723505,0.5231566064962336,1.0926475911699385,0.569812692009752
58,0.5502808112594464,0.6437242597919373,0.8159772044303912,0.8577721395154184,0.8192817227133266,0.6480904412947138
59,0.9644175143921787,0.7466057020938269,1.021106971002487,0.6072445230235692,1.2056996621920248,0.6985110025793153
60,0.8315352542742201,0.6182770137247863,0.8403669229553481,0.831454399009321,0.6453293189936367,0.8822464464358818
61,0.5822959158176128,0.5834965522465404,0.6376381381094738,0.7149160566162933,0.7233217771785827,1.093478790242247
62,0.8113930703050146,0.4364401846009572,0.6684123978568514,0.9001495508599995,0.533364669137384,0.734596775613998
63,0.5335377073428675,0.41364564805640247,1.07658194179866,0.5824333498342895,0.4952243869546656,1.2493182849865065
64,0.7100256276249345,0.6598605979857781,1.0147162739742317,0.6460220493457983,0.8078655303061557,0.6139755339429475
65,0.527462127795776,0.44163518481696895,0.8845011109219081,0.9692275707310148,0.9009464985530817,1.080599241329856
66,0.7396868277693625,0.5240220832707694,0.7065404573929236,0.5695287375820528,0.8001382360981928,0.7518626769782355
67,0.5462249536357443,1.0044963227039985,0.7745525706049947,0.887508027949706,0.7747545997336889,0.6225228005111302
68,0.6115368810961131,0.6411082088147025,0.5147296476850394,0.5565757291389176,0.42141875774780013,0.8092896340205583
69,0.6021018116948006,0.6401714920153161,0.7268786317518938,1.046889956853109,0.5184174797141452,0.5965654461681725
70,0.6143250429797037,0.603497742670088,0.5618948339957992,0.626569530560405,0.6001054809540638,0.7356489127779566
71,0.7432872232556679,0.6164564379104625,0.6366033570633103,1.2187839226109634,0.8535865541145162,0.8305058209431567
72,1.1240605131234098,0.6359643867461421,1.3452608524486522,0.7082695488458475,0.89036971429303,0.6626630012058375
73,0.6272576527092799,0.867409856596324,0.9977530000571314,1.1447562635524242,0.842506322592937,0.7958546802309453
74,1.1692583605592624,0.49617224309078173,0.7930465153324724,0.6952204575205437,0.6728407017562954,0.8094117591552007
75,0.7346073291842862,0.7480594367222088,0.6390300851298507,1.0085032882917722,0.549061926608816,0.9050297926866455
76,0.8914918759947257,0.7710308189465297,1.0273202393927536,0.8380638784491062,0.8793848298566714,1.029391593793176
77,1.0870918492995918,1.2216283534439305,0.6859540330886545,0.971529957404259,0.8102035177934026,0.8799135896253721
78,1.4621718345354862,0.8195185510716778,0.7825480134583844,0.6068766238047331,1.28010998794904,0.7777867604854647
79,0.8749980879386005,0.6811510187218976,1.1095227477263687,0.7853134425212738,0.6892613924686783,0.874232574805909
80,0.7900570486660392,1.138476561371968,0.8539532696081321,0.866274386129688,0.9361559467306733,1.0627548316067668
81,1.242208610536615,0.7780651066630758,0.5964839676289911,0.9721843986581863,0.8658540306623649,1.043903393366612
82,0.8518870669257105,0.6413840399657372,0.8926195499879632,0.5535592221317788,0.9104568325822217,0.9517492185259657
83,0.9817900633233536,0.7387462252792039,0.710659348286187,0.5929617706324516,0.794459252834076,0.6678723378832631
84,1.0039704619787806,0.9660402264202875,0.755840323982428,0.7142925925488184,0.6647717177143057,0.4908826385642672
85,0.44584827555400125,0.5982376128257568,0.7534855082668971,0.9270343102464763,0.7324238787132241,0.9379308732151731
86,1.2106034184327623,0.7868338387301931,0.7226198228239123,0.8574806716529058,0.6816512754191891,1.1323902067668719
87,0.7775819931844751,0.540370256182289,0.9983341004847427,1.096310978632415,0.6662634044320898,0.722373403526359
88,0.6093049055062346,1.0071159550419482,0.46589429520345854,0.8850779228149459,0.921934533948043,0.5911149143475721
89,1.398780486730187,0.825688732263672,1.1540656014760216,1.1961134909021744,0.8508713934448651,1.4305131342395168
90,0.6690953597754297,0.6464662496068797,1.169341444080335,1.661413287208554,1.155376168549055,0.5624532922983125
91,0.752621849938733,0.7923211428628928,0.7892326698430522,1.063851270686756,0.6847328833011822,0.700723782457485
92,0.3966357049916092,0.6850563496940313,0.683346409232519,0.8065345612821643,0.6296378541378957,0.7811811790024237
93,0.3568949511741785,0.5226764125446628,1.1200945692541922,0.5233680012836718,1.0713115955135006,1.0403716765525357
94,0.7182629030063568,0.5547898891899319,0.8991706017006309,0.6923955508365235,0.6443453269044702,0.7078784222149783
95,0.9139556287054752,0.7479579943747169,1.025959191003589,0.7220709123600719,0.7879262679967868,0.8020563503526119
96,0.8310569219091517,0.9125903515689839,0.8093519118201284,1.0379742594088326,0.8448160350939325,1.0578323991556944
97,0.65510442876444,1.3251719050093027,0.4884657018337343,0.7971315545985518,0.8062088024546128,0.7620828815034841
98,1.2822188955087657,0.6476138399993057,0.950429094811941,0.9956213970318573,0.7363352063482931,1.5104304916038087
99,0.8052432141328514,1.3097424225805576,0.6063513678627108,0.5594865072655711,1.0685617056208803,0.9275651103689372
100,0.9408467631353149,0.8289822388923328,0.7899696102077584,0.9772364400438125,0.9679454903606516,1.1447793304637883
101,0.837505893985167,1.0303342850864343,0.6885476614034908,0.7632632579694173,0.9172251932163845,0.9121182299006734
102,0.8223830960295311,0.909654407636483,0.9897069535126919,0.5708923500444657,0.7869641972545567,0.9465398366750339
103,1.1136563615995672,1.0405349122646446,0.6885843575918412,0.6029852127678635,0.9465808033536441,0.7131347061258985
104,1.0616130437139377,0.9507217984234615,1.157523925020517,0.6148533629260742,1.5024556072561313,0.6428637156240243
105,0.9536275929201765,1.663246526337257,0.6487885763802065,0.7950593275238541,1.049523063386924,0.8268229433360038
106,0.8745687584640521,0.953168451943078,1.4807019268764319,0.8171756073762975,0.8569455103556668,0.7302731595281354
107,0.6317459244583842,1.4108170872344257,0.8696361596261503,1.0532480195338663,1.0162461180589692,1.3026195851750368
108,1.0897990199745788,1.4234405234969654,0.9157132631868601,0.8100945542123447,0.7037742987371841,0.7865020871768502
109,0.78733216487967,0.977068005883323,0.43576679871976115,1.0610673461253775,1.170649794092158,0.9668792021114901
110,1.1397587049200373,0.7426183140773152,0.7416859835127654,1.186379762218001,0.8288676905797718,0.6746832087138153
111,1.5634560869515046,0.9594313486054254,1.133267312484332,1.0091635112044384,0.7509960722263755,0.6332209031789912
112,0.705864016140542,0.8484753789954464,0.6703724784039542,0.718429172353718,0.8565900906229065,0.6860632963379993
113,1.3416745999890316,0.962229284073135,0.5374065643811308,0.938714324768679,0.7158669709368289,0.7573388912319693
114,1.1387003182097277,0.5562194027539173,0.6566820646214954,0.8179758404411241,0.7010404661835019,0.7013536027838351
115,0.9709205691814177,0.4566647438529815,0.8084636714487919,0.9351764951044121,0.675964834410437,0.7164239604190442
116,0.5388278044542326,0.6380212297919085,0.9307209246456886,0.5536954561185327,0.6564781811191377,1.4649383672920067
117,0.6970203168102995,0.7750810442593451,1.0302097697485522,0.7728327416070849,0.8983771568161509,0.70778372029956
118,1.205142469071109,0.7927993538517908,0.8608469926596668,0.952122501694882,0.43598583085445314,0.8627101098839804
119,0.8620285633684601,0.9564821131069482,1.0461506921449495,0.9506057519300657,0.8897262679882006,0.5224334016532601
120,1.0841442567536377,0.9432807463079319,0.8185048633560776,0.8213275228503866,0.9091228542516038,0.5648386368721736
121,0.6260306987971521,0.9400398788929518,0.7272056395933653,0.9635271366290101,1.119380935159452,1.050267232053488
122,1.0635906263182637,1.5803928464864958,1.2888642981791716,0.6155995950357073,0.6546935575346167,0.6549115787060615
123,1.0714434366659422,0.7805854804756273,0.7150514248060248,0.917731767801779,0.7718184488701326,0.6441711739617836
124,0.9180522376139212,1.027952403011201,0.7276885923485111,0.8194902950411823,0.8714817483036218,0.733779309299194
125,1.2537387789006333,0.6884373607760312,0.6239457143024288,1.0751482814403532,0.6898150632890108,0.7311833952078582
126,1.455871543875505,1.1399798841450024,0.9281964376987861,0.867941899242099,0.8127012275541453,0.47963750521059006
127,0.9840085551635697,0.9042624362927671,0.8962085250085756,0.7280313360713642,1.0901239118556942,0.48077282224049767
128,1.4966275077180342,1.1344191224110913,0.877683090520656,1.0514117044595201,0.6375686936836269,0.859880271181447
129,0.9388471673753848,0.9546296836827229,0.9413907505447711,0.9501369618214623,0.5991147578147112,0.7974515957662417
130,0.6014841956483098,0.871812349967076,0.8660303953568306,0.6407339187267123,1.0790412357816597,1.0414618233421593
131,1.0067188683368795,0.9688987200492573,1.0447728180600302,1.428316484245365,0.9602352210893114,0.923976739198305
132,1.4201563307065974,1.1186007107148708,0.7266842452999842,0.966684046450465,0.9019969010329542,0.7323128252976197
133,1.3827930059892997,0.9484295133557188,1.4234306824610732,1.2686621207465933,1.112978910577465,1.5582993443135644
134,0.7102592278129835,1.4889859135163916,0.8388099477321705,1.0545508604459461,0.7363666357760067,0.9085867777002871
135,1.556096182597187,1.3975595504579088,0.9624950610760127,0.9678297241201724,0.8983650966557282,0.938154565916354
136,1.0245938936351064,0.9380208366262635,1.495358031513604,1.1798836897106104,0.8927294752772417,0.6735575027536727
137,1.3556726377195738,1.248932029061227,0.8363656611094415,0.9840107032934697,1.0596446800795558,0.8489431509237099
138,1.2695246888351208,1.9717486559643744,0.7440876317624027,1.6060508623064451,1.1446518255134512,0.9716307270574221
139,1.1282176351364464,1.7614157014707577,0.7951161766241979,1.750053744643563,1.387267958699519,0.6797183034817497
140,0.9214085826895797,0.7429717470919069,1.2110854281382921,1.1360958342682024,1.7767148899647358,1.2748523561543155
141,0.9996409810745143,0.9526545464734145,0.5222945039011236,0.650175605810219,1.0510671808681622,0.7900786557977968
142,1.5088806961399985,1.4073711033233167,1.778092379197431,0.906888357960069,1.0490122332569758,0.6544254734389048
143,1.2268577661912383,0.6344403184410827,0.6475762727527926,1.207087259669777,0.7756480357412632,0.9855053180574855
144,0.7862936272749596,1.138922105202312,0.7842175729725953,0.8668753420666315,0.9147547816727384,0.7022029705694408
145,0.8714432743320666,1.5091057459649568,0.6755350141377634,1.1703570209625191,1.3280667578212733,1.060763024617261
146,1.2626518646711258,1.3708960894108224,0.95828328051362,1.1090219469290141,1.0460720205710732,0.6779155263683476
147,0.7662781890833539,0.8538653329752319,1.4106659210521362,1.0669731263105116,0.9190984351541933,1.2475403583396847
148,1.2725118288355846,1.3327850788837416,1.1994319028070255,0.7959453385555202,0.9217922789421533,0.9847824448117691
149,1.342376866195074,1.608059310722096,1.0780105149182733,1.210624758550518,1.242528099257851,0.8785275682062412
150,2.2100816287655842,1.564088699332678,1.082724909249783,0.7802736540555762,0.8679114595757476,0.7094242674010495
151,1.0251182270392354,1.2002728528306505,1.1961021376629812,1.1169950382352813,1.0741620373322018,0.8472057533171445
