w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129,w130,w131,w132,w133,w134,w135,w136,w137,w138,w139,w140,w141,w142,w143,w144,w145,w146,w147,w148,w149,w150,w151,w152,w153,w154,w155,w156,customer_id
81.4833348908651,87.82764275946928,66.90918608196122,65.46177498022942,74.25127392930779,76.3026060394459,76.43889763698229,87.20241214660324,82.29262011087441,87.84704226861406,71.85188737243085,68.90737771067832,83.87648035157535,83.16032897898201,85.98476577639329,74.79868940193789,74.20580928138207,84.02561819165835,74.82553136958568,70.69570333189306,96.94684856014416,88.38820974850772,65.89878883819856,84.32513952536941,70.3623905340082,85.92193880933888,85.10410595998707,72.54556147849769,50.067142447655065,56.49806501651363,44.511786816234896,50.756072334971165,39.28425829230917,54.32907480976584,47.96127573487754,45.99745084697351,71.59843234017774,45.27604180212046,60.70986779930115,55.556241240859755,83.37922387383925,62.13478484269709,68.51072313602285,70.91844589344392,68.53582519333632,70.63289488320909,78.80955228936138,78.15044770489799,101.85007263431996,69.3108491172544,75.03569499784722,70.44312756984387,81.93177677025115,103.11351475402775,85.38298689817927,76.99324804968558,86.33581209526989,81.54684650660202,82.99804124893622,79.60428126454444,72.91208488689821,78.92238438983007,88.64505508794686,83.13482167975886,70.95753507758106,94.39536791467104,71.007222067678,84.63143912966521,83.73939363828688,71.90862923685758,86.32803101127178,72.92263134646835,69.1980705415745,71.22650653513752,68.95172831499234,65.15314141331419,70.9834038409503,85.30360689756378,70.15922909304633,80.9268643465964,84.06038567587254,61.88276113526085,74.73489913998489,61.154018656745876,60.18389745401497,65.45251222936166,57.429558882351685,96.621287831828,69.73214471445891,85.59055563359664,67.77099181556791,68.1468387465568,71.4734273423665,57.13671256304811,76.37321586677848,64.9024929378131,78.32281377515471,85.17125036439121,83.99054374030005,77.87447872838058,73.74160742079836,63.74206655058589,83.47699274740056,71.71643397826726,77.80067356477655,91.8577213240437,77.73818488989244,71.61268082853756,70.44827437691465,82.57397919418052,71.32349757506366,72.9408620206237,85.51679943959283,80.26153447965102,81.77812397781898,67.56704272955817,76.48366619164433,68.00212079916759,96.96709463784616,88.53004707891675,76.30987567574188,74.75709721371013,68.56438865537407,87.40083366090481,98.00134002414364,80.04912054485392,89.93711844615423,68.81900434274613,71.43124465525088,86.83556678098647,73.61099466761293,75.49729327545944,71.79362850649433,75.74051350227684,62.66598441334651,82.72246143275761,82.97489424953046,81.84471788197872,72.6612923805939,77.62327517981643,100.48788604690512,82.99953561785371,78.97291277901061,89.74793255110028,72.76072856264567,76.78478042899049,80.78452387136223,80.34969668197783,53.59960426083097,87.9658207911239,91.63370437434995,69.78552558796144,67.76354465718106,78.01771619976444,70.42528203399289,91.47232692996977,0
73.26472305607301,65.36226249337967,72.36398126099135,81.9191144231214,83.87296527032532,68.43891412205048,73.68152872323803,69.87106364397786,75.05232097742514,77.78510304562822,71.33452363281327,75.1269539633845,47.795337002235975,58.868981003787,67.45134782614919,65.82757936979904,86.89022263120758,78.21620838281261,61.278709593593,55.60088141963711,77.80002753321352,85.37138218933727,84.0908219105917,73.68268653826337,60.86615214487857,79.46782124090626,66.17284212585814,80.41911349108499,63.20945716221821,80.77249374322543,62.59627575021601,58.3789890715612,69.01804065112879,72.67043706179912,41.39461451635713,34.52165661588054,58.63212254118271,41.42874943620404,42.72010878650653,39.335123390290946,48.87627616259274,42.17784653733113,46.23982638858652,44.52727209608567,43.86877411727674,61.8070937734322,49.13697507075523,45.02069076890952,52.457769251474424,45.76636750312802,52.25825656598509,49.02202395358879,54.71346433205858,40.850390796076695,38.07143829549374,52.7677744414957,45.13797787478984,41.77833816540457,54.0808875018343,38.956688384436355,44.44630440809829,48.572238976726126,61.41326494115706,70.30457385901477,58.99496203959929,61.32301573413193,74.98533465308503,64.30432440038275,56.08959331247358,68.73796336491074,79.76559221516617,70.46164858863615,83.40632398124886,57.406373302533986,75.19760045218365,62.92662585319011,78.27427133226327,65.19626187240821,64.46667855013712,82.0998838615168,69.97333556820665,72.54253751204207,67.47240810215514,73.03278678475469,89.11752850093072,69.37860779338165,60.96587666765641,60.06258725635761,81.47445968283292,68.83971373556788,67.32915269282454,73.78488412776873,78.55439654140058,65.74690333794409,68.84718907581329,71.5285581375347,67.3425125856603,78.85548219363481,76.52403696770679,83.06806666371641,67.9631148032192,73.96459180859792,75.22225775081475,74.51107210593042,61.29779938546356,76.51191111934182,77.53013528616964,84.45978238438602,76.29598631909704,67.53558024326867,65.21430691982411,69.46637097687956,53.38691031146303,75.51281292946095,66.93046574294246,63.77467757559203,67.29492439592889,57.155629617512076,69.90314234110369,126.3360384786582,70.39725639032476,77.35029662377895,67.59547558709377,79.81035839066679,83.42126554192006,76.53101759984841,88.41270259455686,66.05197274930158,65.82457811265397,65.57036418055635,74.64489381348805,67.9524522480565,71.20748253809549,73.38147848769806,62.549056446168656,88.50790692223148,60.50124281891536,73.29139860870545,80.81998640815844,81.8808906140362,73.37755818945953,85.16611394987467,74.7038931016776,70.32517475958484,76.30429990508877,91.36150453939442,63.25134402135043,73.26787973818918,70.08764797551736,77.27553271958129,85.92329433729147,75.35375164834436,67.62282961771878,66.56800148512205,66.57951153626033,67.46014040671211,1
116.00352144730039,128.57874768970208,103.08874343852537,132.0453580026087,92.76077727247359,153.35648926753285,107.40828125555551,106.55743907984035,109.11109510086337,94.94425862655352,118.62155458159374,101.96099300698388,102.17160767083962,116.35035240886009,139.2097665527834,115.24364804953483,155.97428664695047,99.7567418510418,112.59403246313828,131.87780518941642,105.25270949015385,108.87999306130429,112.23735521215877,119.49695594969765,114.47701964550906,100.06398913891763,93.16946823156607,110.00778123738961,101.80375057708927,102.1982094581252,125.62814874161147,116.4229657944354,81.49849378346256,128.32563055925743,120.22334624039239,116.52521630504413,95.25479440048152,105.30313818062834,118.21039458315867,108.94386463048397,148.64970041640905,122.5566372358724,129.34997423184052,106.6965864055311,114.83209564949203,126.4689371529054,94.20534671188935,94.66419748815274,118.95024953519416,111.38556856878841,119.52601173835308,123.68102479708196,124.09530337755476,106.70785484002707,97.54651998201534,113.9042416838494,109.32088830297609,122.31342379246527,103.63560770376412,93.38048777563964,113.3319831251342,130.10389626927713,107.40615003746775,138.93669261749292,115.7432476866252,106.46836837935135,101.3942928148006,131.91239383583266,116.34701514778423,115.54461510507222,96.45413268858506,120.20906373047055,122.1326645698076,121.28111806469059,100.61779505709012,125.97717303380286,132.26586703861295,106.34332607671165,128.46998876367525,111.64633248508247,102.94451326769607,125.93653154134905,113.01835632126027,115.40659243566684,126.60653521913473,102.69747326649254,120.25238206151603,80.69855611129506,110.83049648143391,107.4020540563692,95.95806537612089,114.35897516131382,86.69085113007792,143.11005679310833,103.55952232868151,95.33886136064002,107.04237087226362,82.76224356280916,94.19605383850943,97.95460075478223,127.78872157327484,136.36780562802656,128.4385151446994,101.7604067911032,99.15519596076223,94.20342917343552,132.73732203883753,104.48757832921443,124.95414264872352,112.41257606498145,97.64006287757434,102.95720585796039,98.94010362768763,104.46563303851157,100.45114377766605,113.03363706220567,113.72859187489192,128.6033493068703,129.2291141534126,130.66519790523307,114.62757637735291,90.981509907736,117.5322023577757,131.03815050003766,84.61366022836428,110.75846455778449,113.66017079381047,122.52164105875676,104.10027516077812,114.9409769478677,118.85427342141458,126.68194246716612,92.2164621044412,102.40888587675956,115.1616634990667,124.29920419529623,93.68521623262126,122.22896548921905,137.59541824168173,114.01487076932747,119.4385364950438,138.48877955157607,103.74773975699699,89.43409319047132,119.89229659765134,101.64882514635696,104.26738171600289,107.46055241626792,100.27473398892506,115.03332073475077,121.52772714614856,96.22407169273936,93.2785043298075,99.46134305532337,120.81172772765339,101.3348128275018,2
90.93592933108783,98.94415444541893,128.42795050429018,93.70653631799978,132.6609570215885,98.80550892017212,101.71691194927257,88.9069436820178,97.80387378226636,82.10073261365473,79.26408724768352,105.53947095799467,92.36669084032451,100.45490341611693,99.76353350326995,85.66232209260951,114.05298639709004,101.72923138614551,108.8181803228891,80.25186622479133,91.94520546033094,83.96441325832299,80.6610717392989,83.70357317400232,96.81843989827368,78.82883069502009,92.93957370172203,116.14799299637136,103.3569851388205,87.54737813805298,107.19035525272736,93.5006352570621,105.72791486921794,93.11339775586886,120.36820475835327,87.14658371600096,91.47950735629699,140.3058806211512,99.64754813801518,85.39569663527043,107.90741965944703,117.86116729124696,122.46027681353326,98.15096715399397,107.0242133528237,113.7715476727013,94.10049669866292,93.40299117882263,86.91087143689087,98.40163121638066,115.15145717663731,104.37591636965912,101.05365237434518,87.4588287788601,96.8812643299189,107.74337232612243,94.79675568507766,108.42850710315943,103.31839885207667,94.70704966420494,111.7566883396216,102.46469722826143,97.20712793727236,71.90977680971069,98.79160112191339,107.58994584821001,106.78344177887995,92.5518420180609,108.19133040891043,98.19749787255127,78.14430153993219,116.28320771401269,103.2953777609115,80.91090926302903,88.40708923448354,95.15399958145964,104.46476194856403,91.18014017003307,97.21299554083491,86.67541272937615,86.0886101453651,122.39582332331656,118.64473954391012,98.49474878779047,97.99004156170847,98.60959233583455,94.44912233424118,101.98893576181293,82.36102405997583,114.35117995427366,108.59974278346428,91.97667212879341,85.96451268189662,88.48224566397931,102.07972824541103,93.05427869165831,75.70607871332979,108.29552885310666,98.63660763235201,96.45440018018863,85.41508195166801,73.61517190215262,97.73586675508342,115.795174319743,112.44498116645003,101.59967729027859,106.82474610240013,95.27929649714243,93.20879266772936,107.49965766423045,98.4174551381748,95.64208253546215,116.71416057877316,77.85303014949743,107.79762040194639,106.63074301826106,99.74416980925136,97.63873541704808,96.69028933959473,93.05614254733808,90.10477612727175,83.04801873405304,84.44932384497226,96.45908957362072,119.23195811815981,112.54675537302293,104.85025487176783,88.34502976244556,101.46418482351783,116.99651996982259,103.64246430718048,105.48450151501076,85.46432524003909,73.67916554444817,81.91091839036783,100.64750322707204,119.90920599584537,121.88646119182417,110.2358465596691,101.12803648133901,92.32825011383719,101.89993561728491,100.26352409769558,91.50398349342119,106.7076442917612,85.45118167196007,96.8044304179826,89.02497187524733,89.17580902895662,103.68753054835717,76.82189808580115,102.72351128770089,105.35478945649493,103.80086771552052,96.15874492150704,132.42967232031162,3
153.5379007737654,130.93505389879837,127.68725824171031,140.02180631414038,160.8541282963345,158.44343084395442,132.99300427045304,144.609356375939,180.9516533007652,184.72942643587075,155.6397358530102,157.55873351789265,153.35080718531043,151.6223269620203,142.87374391359265,166.4448315564491,155.12651695940644,174.8959696601542,138.25993528914847,166.76032746191956,136.85447125899367,138.23005681343082,133.7615142259415,175.75873941263092,187.82288081441806,143.94906304995564,190.90520786469867,128.6434065764011,141.79301399519238,128.94253343762728,130.08042376077876,158.6703931216832,154.33773156535605,128.9358549488824,157.433222057811,157.57621302010432,137.16020772010575,176.67711713234812,135.0921751842413,186.34873647800407,151.55605193333682,149.9757550853086,185.62932534558064,164.50359870639198,153.4096186614382,144.71657241908483,142.13861772287677,171.11913536430868,157.95068177950589,153.25927727012095,251.86096840909073,150.27144009544546,160.68418808434046,148.12503555201206,129.3530538964431,181.53908903139595,168.59115013454849,128.12788649813479,163.08159165060056,146.75021380189577,159.40191149607952,173.46189127147045,162.27889677670777,152.39576219611175,145.7123868951769,151.25330912992246,147.0479980039551,116.5212767301378,149.10587363892225,166.43880144973457,155.2561861129769,143.09086484284006,171.14475867581547,155.73313024311446,154.96052208271666,172.94437437688526,122.75028028741353,138.68467245943083,156.0499705113005,139.47491030019535,154.48031824512012,145.9858507577482,147.62013379332,154.9900181955599,160.5579632324789,173.57738121839367,146.0879058432901,182.87709185022914,113.56932733104753,181.0804089664854,161.89592169501825,196.89251098539697,156.0209236986247,143.73484103140242,153.6091282157556,142.75228228043648,143.16783292552014,147.9972263284458,170.98432055775035,193.62918957671315,150.4805389967241,178.29241715207445,159.52419092839054,137.95449902350836,140.9669659677991,145.65279841325503,149.15046042944164,176.99317021256135,143.2446051214201,153.35501212905803,130.26972124534615,162.18601293643036,141.53571705752572,154.40214993464414,164.76420922161847,159.45039881327503,174.07281575850027,159.03696832257725,163.96774891873966,172.81757944345438,133.47763735858672,160.7230413573587,158.68164572939796,158.57440988803128,167.5481605919378,189.71275839370912,165.98049639085667,122.16170311067364,176.81197979721733,169.04260488707428,144.10560369872013,145.90912089738825,152.92364355925557,143.63101137086304,215.80663989985183,154.14288003345527,193.15122952227085,153.90669056801312,170.1997754174143,142.24981478013603,129.77477509253373,129.85226056434746,173.82141406854117,129.2295975120046,160.6704699110304,161.02213739422004,152.94654871363207,168.82201614980576,164.3793071618887,160.2421559305108,137.98724568351435,178.84903504469435,121.14107132701346,170.52583689242724,176.80738738633625,165.12028333618255,4
102.95988389982628,165.02987322514173,118.22108514363869,107.1016170090383,97.29079063372053,115.77199725390568,114.64772776810359,126.8364965868215,111.88470854879712,102.17421757059796,115.47252600690359,118.69904714488047,106.26964168245075,131.26660790436537,80.33764478450586,103.72335042568578,118.43451386696587,108.91411087294827,105.79476031396295,112.58247557287233,111.90178736489078,96.54948113814355,115.73982664201162,109.92462062793523,138.33813575476245,115.44510832259014,113.67633332642669,112.95129399261278,98.04060266949304,98.61459616514352,103.89160942951233,115.18355860430415,106.24978740545308,97.21092302106844,112.13375483625516,88.35663176939083,108.70999653541476,94.61493317486371,103.3734848246827,112.80173539861602,124.6300788457572,146.16882437053647,91.39935229569542,101.52108069882196,99.17506097785333,127.32940797446119,103.91611337232244,111.20081918084267,103.80998249285726,110.23311813044265,185.422892533575,131.77384215744365,109.83794954356455,95.63399869221561,88.0472356056604,105.09928912284484,99.65779498912947,111.64244492160552,101.5396220465611,131.45058386462426,112.70607073679582,80.1632854807048,118.57172425319192,105.78773656181022,105.70428048181573,101.5332615876325,111.29763896066858,141.42609028130343,124.57798793537789,110.46509815830318,102.71861612963389,111.73970816695646,117.41883941025186,106.40123392390592,116.64894097456116,103.28099873905347,136.79821511024406,114.56022517045955,131.37584097034102,133.74482876017484,97.89246788911018,118.1716577825742,116.0596185566287,88.45612409167249,84.27149652130802,122.54068479256614,96.23654313373447,100.93906093305755,134.95030424227485,122.79308226827465,105.01261074570075,107.1994874100387,94.91587873682448,97.8855580001609,101.92846104259597,98.08457639128214,116.49734565787163,119.86778188303462,114.36523272830374,101.69350058809124,113.22959878992884,110.16599243458539,121.61185432168568,113.09306721678783,133.854584694281,95.223850023695,111.35658959292248,122.58530039877051,121.39422746409846,117.42985773552076,87.90650744064568,104.63785200243629,122.34727295093276,90.22629377332831,105.49371116186494,100.29176774045668,97.3163777333129,114.89104493375837,126.76220787003774,98.1873583999445,124.618426905777,112.09983322393384,86.12275629229927,114.95137356183065,105.35302039161014,115.20622219475881,133.2594087470826,116.61880543769234,104.6302801887924,116.65123041288267,107.28290479208641,99.59359798236082,87.32459682239524,110.46753239565197,96.097127533313,94.40792082796905,144.7089633429882,125.1840834488641,110.29333159826098,114.36218181520957,106.64745820251125,100.01532840959217,120.44516670805902,105.37536653429231,92.49796812793639,110.03926501029004,96.93044327810692,125.59809794713196,109.54907187219978,102.78180534701508,122.52540576834008,113.61777941672871,97.17548578283153,93.27941152060225,94.34216035562307,128.7760681137606,5
113.78729436974352,165.79542019423545,134.75101705429745,117.44610569755272,108.4670852502933,115.26332841940872,141.44365136435545,146.3199249957883,92.469579591963,152.13336523388875,133.495409187242,129.67890210710823,126.25123603059775,163.61439938866098,135.92351823222387,166.24399718807805,125.8384628850359,105.35425139168943,138.68542278827738,113.06602695605004,119.40949645239348,142.25982849244377,122.34804951844751,136.6112888506079,130.81413453324564,116.24333514696708,144.82419905852794,124.5406754811657,141.26330382248275,120.60517243217457,129.38331258334762,114.58585407288975,111.79840961707312,164.61228899926,141.17181710770447,136.01626631204252,123.89071638817674,144.3093661364944,132.19040121458238,139.77788465665213,160.59479992011964,139.83907373228374,143.3971121354307,97.84612057558729,136.8659376827186,126.95127334630524,130.25644047371676,121.9355589986603,158.72185714748042,132.71672357658153,120.08683830389761,136.0989529139561,147.6344757535228,123.26282789684825,140.97183175928419,128.53339978257728,119.84209202266737,125.03027557462863,130.4759581381993,133.01040184693832,141.2992227796734,120.79827282220431,140.6140004500834,113.0418772534567,113.7892013215214,139.28388170867504,133.56391652794238,133.23209682007874,111.77505889035788,118.26857762200778,117.77298785153378,130.968928321298,112.39942614008854,121.4662486269005,174.87472289719943,131.19914638664136,124.67372987681239,148.05754092185626,126.5458002673198,91.61766340337284,140.90995653820391,122.84582128131319,126.96002255786408,130.2648953073761,145.72311164027036,118.47887723213474,176.51666677702522,129.39184203418702,116.34239326062684,138.31698628106793,134.20971458077173,137.65725871218626,108.77228186555962,135.28233315072092,76.43348867818331,87.77316376362721,89.61934335353232,87.05696848763246,90.50631032403471,79.79740905390189,167.38231860526616,141.18999783092778,153.4351185781204,154.9694566078882,151.9510305323744,120.07313132928522,148.80929452851677,145.58195575211542,137.1326933933791,129.88315259314126,130.7722831204242,114.2439563520259,117.18293306217126,123.1578498599213,139.87370839413487,135.3356760200702,137.1550728289337,149.9188009965934,125.82331509135959,127.25630567438974,114.20968800398508,134.31053132773954,158.41878141166166,129.93751259547665,122.83577137580743,149.34442051660739,122.04567554076897,112.56291234780971,121.33067494667004,122.2603746314721,133.66259841113097,137.08160115063149,137.6703758204077,123.2319658328199,129.80217382923686,108.09840399167715,126.68150788654292,153.07328489263116,117.54099726822784,171.65091075231518,136.93941630535016,126.81963625584322,119.28515052835445,137.66405075997753,128.15573018582276,122.59522553571685,112.07778022993611,105.23614066524704,152.1959994507411,128.12480742426945,120.54899050423862,130.85769326847915,115.72492426423487,134.41156806606753,117.76147389081174,140.99655721391397,6
79.65294679493415,76.79421202020427,71.14970162747773,97.8754202134664,62.83666582862254,74.5418163261032,74.22536780508257,78.87837585176493,98.59944516075574,72.56563497171157,85.2097258603451,82.49474887996372,61.51963388394869,81.22625238194671,88.99468403332997,81.76960409162403,83.86730855254672,90.91797993176954,73.0409041547943,75.28645985917211,72.44068241503005,75.9974312011339,76.85867598666805,69.98482248683052,80.66615819614779,70.25882389747414,91.12615250924786,84.27985479269506,80.59304152766134,86.76771191568666,78.83806988610938,89.43027072972629,82.85877397663255,79.24575905400938,72.93369637066128,68.17104396848426,84.9101202268119,84.46967629625749,79.52345187533068,63.75218861360389,69.90499445730914,79.26754885624955,71.17173206587606,77.06746128204122,66.7666591001374,74.4621579464493,70.27764092733364,80.37514913768983,90.34416841337196,90.18666973212608,78.58612124045476,95.91021924794653,74.45562505180841,80.96616472908444,78.65335254627921,84.29566857141944,79.67725842213106,67.06376318304658,81.28928829101318,72.06703036016143,75.46317566911411,84.15883105515007,88.01608447475324,74.89393252583262,95.52096890600274,75.54242310384349,77.03157637293548,71.65966959824354,64.26133863621729,75.45040054091199,72.73787322075225,79.14768547387347,86.44960870894522,67.22573558001059,77.18423754728039,76.29356021312485,80.92007856312607,88.02742027806845,68.591076277237,81.81861787629795,67.88218160130003,72.63284356277074,69.49005407361231,95.29780597317757,71.84652263751921,83.99110018025634,81.92817267098567,77.85067126255316,76.55914322444258,77.79928193634929,68.55260225335668,73.57450969635062,74.51134710318125,58.15129083845063,74.4408057454692,113.06989992106008,65.74811615568471,66.65369239210759,81.1986047746957,75.64074063673473,94.98047704725867,76.36614670463116,78.2794479798189,67.12682602175988,87.01220318440946,72.14203251467374,68.7126278790037,83.62400059825652,73.97527793109735,84.10286324746967,79.80261185032653,73.05706680030252,83.86850471770869,89.54184431061853,44.96236835340991,52.215956791726285,70.8307034263881,46.916912236651115,52.740064434918345,56.1862362114552,44.392328101447106,58.281010014917435,48.08459952971486,49.9566405298352,41.945046872012895,46.94354736267393,51.70588594844358,59.95708030846708,61.570034608995925,41.927610459347925,52.143761021188354,49.55467473268824,49.68146776893026,85.31284824133071,69.04303690955368,81.74042915264414,67.35294164347906,66.74166502328163,68.5327605647496,89.90895358330962,73.55885582652816,75.38287268361876,78.50767017258391,82.55618103280253,80.14282202408191,79.84198878434249,92.42125555242023,84.73142556688575,78.43487195849706,79.65200124007274,60.23991881344477,85.1621740777054,75.08419448191547,84.84773966753484,77.53910510619168,81.58398805105685,7
120.64983968863416,67.62307366455586,67.77363737299787,74.9926166935099,71.82476169093148,85.38827222339688,86.05646093748109,70.38073113922368,71.65369140417037,84.95672949110863,89.90529426117683,82.49868545652888,90.4525777779379,67.49775972777995,93.07172317098173,88.28230574638695,52.198327284193546,62.902062168476604,55.25570156934376,50.4624304470332,53.81659546298008,77.84157866009875,79.09528894475969,71.93637929636107,104.68355816317717,87.48119895297334,85.00362035121864,83.93970110002167,73.00823540138315,94.56866529581836,81.3424525091441,93.96448830323871,107.81584188799947,72.85504384199133,92.17120247485207,81.36452486135155,75.0116056673868,73.79906994878766,93.32062595630651,80.98324703090123,94.80667327977822,80.68271577279793,85.06619051611197,70.05398601485184,85.68531293704473,86.47048223957233,103.22910236216384,74.08935440593885,71.29590215935568,104.38124932315307,78.29389579389253,92.50791886267471,75.49539012489046,80.90151849669341,96.50504467976677,100.02240996122892,77.92042634375552,71.53972849868488,75.63664501157231,62.591694122427555,96.81617375293214,85.1723623253959,88.47770568692509,91.02570542830485,96.57461558016547,92.10374287341791,82.5134721490931,89.05896924231692,83.0054882078657,93.78285198892594,92.79060512482545,75.87824564039684,70.32557882486276,76.74968659749159,84.35912749045747,91.40231691001382,79.01232075314239,73.57359219042868,77.33551649035685,87.41206622414406,83.39764875958589,86.18906962118106,79.10461875623929,91.53295254318616,85.65036620553956,87.88011693081404,81.13344065816825,79.38928968628646,90.37491545330319,73.63586254579573,91.42957033773973,95.67523345098002,72.52146240323202,95.98315357846218,94.79747376689905,87.00577805300986,109.60871211209509,95.48468854526881,84.56831523941051,85.53192802109905,92.85770197277603,107.50341745728419,100.71943330735493,76.91698880575399,92.0862821138245,95.40112480809361,81.55783425089801,89.65443587993693,90.86984233572278,83.92429920130265,64.34358802424144,64.80547225762437,91.17664282383528,77.95833283286875,70.84591793467537,100.08661939638996,83.12034493680657,87.46726988427179,79.86412583225743,77.94997789766376,94.66888158682421,69.6786025344516,85.56511655685213,83.0293456280845,97.80099872081392,75.52283024528766,83.02340725781497,84.56252244185774,80.60019895204725,108.16869812832995,97.43765219571006,103.22030735565306,136.65936286297134,97.27571131711467,84.48274050659674,98.80094760839796,81.75722313113776,72.50056871945162,86.68465142598285,92.9264794776042,88.19578187626374,80.83451380729662,70.97028867021673,73.63427605015775,94.04787823650172,92.96592716396943,100.66425030292355,86.4309584153488,91.97222935763729,99.00619363988712,76.23286150407988,76.1077090454484,88.12732368915819,95.50966026769156,75.41283224392251,84.525063814993,8
70.28697571417584,62.95791875454121,63.55537547392534,59.80326960046641,63.62596269419458,61.54329163208782,65.51623092566189,60.849521574614116,68.6506616247492,59.89189576323721,47.62396078914176,62.06281536135545,56.96056414031879,67.40217351973259,63.1365295762769,90.8962507258279,88.81352218533368,60.82447494091335,51.500440481288486,65.94460749474655,61.81160986869084,63.35409675432025,57.06240903711822,79.82741949515899,64.43394470456424,69.3622981156499,60.70099211305977,63.39383941930171,58.669960417518524,64.41076330474138,54.72322292781159,59.609798993974785,59.41925155100506,72.01090568387367,56.823703898700735,54.23891411869383,68.9475945667729,60.16134529178648,60.420407854057004,62.789079254219935,55.387636108279594,61.0060926312398,67.27344634572215,56.23765305162462,59.91546984562283,60.42488820732377,66.39585665079805,66.80624518720627,56.84729596635746,75.34134917520221,62.46250124526488,66.95372373088787,56.48036467161193,69.99227208873413,67.9138556415903,75.47742848012389,48.66268482040393,61.83212135140675,55.22903475964916,64.14216524516684,74.01834415453418,66.93582133805954,60.520382294418404,58.1604329922832,52.012308560397756,59.375140056400596,58.24001981021869,73.77459366478887,69.1834409845554,49.896347615312656,61.19857369261968,61.50434781700715,59.31189328037502,57.79274866784367,57.59004748973889,60.601151709410395,52.28335651014701,52.70862100744148,71.08469934834145,53.16268882536614,59.948159459963485,49.60544805059044,56.959259069687896,64.8718495020177,54.661312287952214,47.78059711328368,63.95435656976278,61.89189229386612,78.65735445708548,67.69280417017838,62.051260360097736,63.47046818849098,55.540293167220696,57.49403173804225,80.82776954917233,67.44788934018588,69.93212327694319,53.72434669497711,75.18450111287407,66.61285118593091,62.737005591668854,68.11379441085465,70.84287587272857,61.818192211500126,47.60403052909706,66.97032729556356,56.16835279757027,65.90608325584215,50.251864019602536,63.83556275020443,65.4538123002983,64.74366259076024,73.02933077295422,68.62115926057497,67.22027536378292,62.750643885422335,58.34616838878585,57.595438145914706,68.87245445895968,58.41345836984153,66.57281315151585,67.8409905241602,61.31031364108534,56.50950644877377,81.0205183195391,58.034624868072235,61.93456574390375,63.09844695528352,64.81707277699942,62.65035323479591,70.55095984546976,71.00031228767627,60.964780693167704,64.81839188226513,70.76968050115127,69.68804150089477,71.11361387455197,60.128107903705484,60.70094097257146,75.01706920330538,54.960095211126145,61.662668709877536,44.85235740416327,74.22624682938127,59.228015165051794,54.830588373301595,65.63004887097888,50.961878004864815,68.38606574300617,61.44696173719159,58.18902262806374,50.05025697151377,62.067304760995015,76.10475515969563,63.54533769166803,66.96491044829692,9
