t,psi_Ice Cream,psi_Coffee,psi_Tea
1,0.5200794422267188,1.2064669408236064,1.2064669408236064
2,0.49882637630743043,1.2228204986054965,1.2228204986054965
3,0.4634494325852416,1.2520785746045153,1.2520785746045153
4,0.5120143254502222,1.2128996897705073,1.2128996897705073
5,0.42129721188782837,1.2911200677734438,1.2911200677734438
6,0.4089920905237658,1.3035359349720834,1.3035359349720834
7,0.440854560756635,1.272714649116493,1.272714649116493
8,0.5124124687973822,1.2129921336695801,1.2129921336695801
9,0.4663480668583707,1.2501919944548676,1.2501919944548676
10,0.42556013183883457,1.2874225246702584,1.2874225246702584
11,0.415924827063829,1.2969565299981378,1.2969565299981378
12,0.41426915427816347,1.29866829468058,1.29866829468058
13,0.4446629805415965,1.2696212459210112,1.2696212459210112
14,0.5347637768221364,1.1968634475332196,1.1968634475332196
15,0.848045156109466,1.032693935780384,1.032693935780384
16,0.7496312210601611,1.0742877475919532,1.0742877475919532
17,0.93115063660389,1.0022788866839292,1.0022788866839292
18,0.8548234032342981,1.0300884437149531,1.0300884437149531
19,0.6100435775297791,1.1475097934367795,1.1475097934367795
20,0.6739710712192484,1.1114770451319103,1.1114770451319103
21,0.8453453730159832,1.0337261444769636,1.0337261444769636
22,0.5474708760596825,1.1878690490107873,1.1878690490107873
23,0.4290420409447511,1.2841883248574337,1.2841883248574337
24,0.3953694381329937,1.318163190445863,1.318163190445863
25,0.4503544080168171,1.264303058759974,1.264303058759974
26,0.4147498998036202,1.2979930250536214,1.2979930250536214
27,0.49794029752004226,1.2241638687642993,1.2241638687642993
28,0.6387747707028288,1.130301410569907,1.130301410569907
29,0.5432375416125288,1.1903510268217685,1.1903510268217685
30,0.4302300946049737,1.2824803719297837,1.2824803719297837
31,0.363616237713295,1.3532851456062505,1.3532851456062505
32,0.4310877276961714,1.2814194939517207,1.2814194939517207
33,0.4310521876682096,1.2813181212066238,1.2813181212066238
34,0.5903588009185496,1.158512149105361,1.158512149105361
35,0.6634431745216418,1.1159089786137986,1.1159089786137986
36,0.54310004617165,1.1895691895248615,1.1895691895248615
37,0.48108596361552614,1.2364664971589694,1.2364664971589694
38,0.46386078500866335,1.2508032553244524,1.2508032553244524
39,0.5403190642378931,1.191026715114098,1.191026715114098
40,0.6224797726445532,1.1381072271892971,1.1381072271892971
41,0.7357878535878658,1.078631814836794,1.078631814836794
42,0.7705560759541122,1.0626363469277722,1.0626363469277722
43,0.6021078870990184,1.1497181602907516,1.1497181602907516
44,0.6470251288344173,1.1233491354046605,1.1233491354046605
45,0.7674947684826515,1.0634203444221546,1.0634203444221546
46,0.5971976474260013,1.1520945988220865,1.1520945988220865
47,0.8041836309139481,1.0472403325410327,1.0472403325410327
48,0.7338067346613364,1.0781651672991615,1.0781651672991615
49,0.6679199325744464,1.1108831060878595,1.1108831060878595
50,0.5431215765417337,1.186640593554426,1.186640593554426
51,0.6366377323710014,1.1275717035584367,1.1275717035584367
52,0.524675542212179,1.1992936850401184,1.1992936850401184
53,0.40984414602755553,1.2976301705967448,1.2976301705967448
54,0.41244742062632034,1.2946929168965806,1.2946929168965806
55,0.493679534514951,1.2220122919129601,1.2220122919129601
56,0.5343451512165044,1.1911483136042886,1.1911483136042886
57,0.6675632649623578,1.1089696295592593,1.1089696295592593
58,0.6404060917878379,1.1235113753171695,1.1235113753171695
59,0.7850185199612221,1.0523622763161995,1.0523622763161995
60,0.6582004906284066,1.1130982597628685,1.1130982597628685
61,0.6015481492757954,1.1453035094023676,1.1453035094023676
62,0.5065575327244515,1.2097138032796066,1.2097138032796066
63,0.4975922073908943,1.2162946707948985,1.2162946707948985
64,0.6061082652686212,1.1415490923700506,1.1415490923700506
65,0.7049404588022785,1.0873567160132587,1.0873567160132587
66,0.7396051377523166,1.0704561863198365,1.0704561863198365
67,0.6449355009049905,1.1180716513764786,1.1180716513764786
68,0.6450825925843162,1.117639870641368,1.117639870641368
69,0.7402871848534368,1.069135290560542,1.069135290560542
70,0.5553741815821986,1.171745560922336,1.171745560922336
71,0.7845350254798159,1.0487763248479551,1.0487763248479551
72,0.956164990129128,0.9841120112883031,0.9841120112883031
73,1.1475870932138938,0.9279787312459595,0.9279787312459595
74,1.222344336016162,0.909117672310442,0.909117672310442
